-53.183333,-29.666667
-53.183333,-29.666667
-53.183333,-29.666667
-55.5697,-27.2532
-55.5697,-27.2532
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-53.9,-26.47
-55.516667,-26.35
-55.516667,-26.35
-48.833333,-26.3
-48.833333,-26.3
-48.833333,-26.3
-48.833333,-26.3
-48.833333,-26.3
-48.833333,-26.3
-54.6,-25.9
-54.6,-25.9
-54.6,-25.9
-54.6,-25.9
-54.6,-25.9
-54.6,-25.9
-54.6,-25.9
-54.6,-25.9
-54.6,-25.9
-54.6,-25.9
-56.433334,-25.75
-54.45,-25.68
-54.45,-25.68
-54.45,-25.68
-54.45,-25.68
-54.45,-25.68
-54.45,-25.68
-54.45,-25.68
-47.55,-24.72
-47.55,-24.72
-56.433333,-24.667471
-46.383333,-23.833333
-45.412502,-23.761309
-45.409444,-23.760278
-45.409444,-23.760278
-47.419,-23.711
-46.192302,-23.525762
-44.6744,-23.3327
-55.533333,-23.266667
-55.533333,-23.266667
-55.533333,-23.266667
-55.533333,-23.266667
-43.299444,-22.949167
-43.299444,-22.949167
-46.7338,-22.939952
-43.43,-22.6
-48.8,-22.598889
-44.57,-22.5
-44.57,-22.5
-42.98,-22.43
-42.98,-22.43
-42.9834,-22.4167
-44.6667,-22.4001
-44.6667,-22.4001
-41.2834,-20.3001
-62.772,-15.712
-62.772,-15.712
-62.776,-15.712
-67.47,-15.45
-67.47,-15.45
-67.47,-15.45
-67.47,-15.45
-67.47,-15.45
-55,-10
-36.483333,-9.65
-77.583,-6.717
-77.583,-6.717
-77.583,-6.717
-78.898,-4.894
-78.915,-4.894
-60.859444,-2.52
-89.613333,17.225
-89.613333,17.225
-89.613333,17.225