-40.89,-3.87
-40.90,-3.84
-40.89,-3.87
-40.89,-3.87
-40.89,-3.87
-40.89,-3.87
-40.89,-3.87
-40.89,-3.87
-40.90,-3.84
-40.90,-3.84
-35.25,-5.91
-35.25,-5.91
-35.25,-5.91
-35.25,-5.91
-35.25,-5.91
-35.25,-5.91
-35.25,-5.91
-35.25,-5.91
-35.25,-5.91
-35.04,-6.98
-35.04,-6.98
-35.04,-6.98
-35.04,-6.98
-35.04,-6.98
-35.04,-6.98
-39.4,-7.23
-39.4,-7.23
-39.4,-7.23
-40.71,-4.31
-40.71,-4.31
-40.71,-4.31
-40.71,-4.31
-36.09,-9.77
-40.90,-3.84
-35.25,-5.20
-35.25,-5.20
-35.25,-5.20
-35.25,-5.20
-35.25,-5.20